Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Ride_Revenue,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Ride Month,Ride Day,Cancellation Flag,Ride_Date_Clean
7/3/2024,5:16:00 AM,CNR9724333556,Success,CID203481,eBike,Hebbal,Kengeri,168,60,NULL,NULL,No,NULL,939,Cash,43,4.3,3,#NAME?,Jul,Wed,0,7/3/2024
7/12/2024,11:52:00 AM,CNR7566830663,Success,CID293107,Prime Sedan,Yeshwanthpur,Whitefield,287,115,NULL,NULL,No,NULL,207,Cash,10,4.7,3,#NAME?,Jul,Fri,0,7/12/2024
7/20/2024,9:07:00 PM,CNR7822711041,Success,CID457076,Prime SUV,Rajarajeshwari Nagar,Hulimavu,196,115,NULL,NULL,No,NULL,959,Cash,20,3.6,4,#NAME?,Jul,Sat,0,7/20/2024
7/6/2024,9:53:00 PM,CNR5652451203,Driver Not Found,CID429255,Prime SUV,HSR Layout,Varthur,NULL,NULL,NULL,NULL,NULL,NULL,434,NULL,0,0,0,#NAME?,Jul,Sat,1,7/6/2024
7/29/2024,10:30:00 AM,CNR2458194211,Canceled by Driver,CID761556,Auto,Ramamurthy Nagar,Yeshwanthpur,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,1181,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/12/2024,9:53:00 PM,CNR9573102534,Canceled by Driver,CID555170,Prime Plus,Peenya,Yelahanka,NULL,NULL,NULL,Customer related issue,NULL,NULL,450,NULL,0,0,0,#NAME?,Jul,Fri,1,7/12/2024
7/15/2024,1:37:00 AM,CNR2671538988,Success,CID990226,eBike,Banashankari,Richmond Town,168,85,NULL,NULL,No,NULL,333,Cash,6,3.8,5,#NAME?,Jul,Mon,0,7/15/2024
7/4/2024,5:17:00 AM,CNR1930983760,Success,CID489167,Prime Sedan,KR Puram,Devanahalli,301,110,NULL,NULL,No,NULL,130,UPI,9,4.9,3,#NAME?,Jul,Thu,0,7/4/2024
7/29/2024,9:05:00 AM,CNR1576690644,Success,CID770225,Auto,Indiranagar,Langford Town,161,80,NULL,NULL,No,NULL,144,Cash,10,4.1,4,#NAME?,Jul,Mon,0,7/29/2024
7/8/2024,8:50:00 AM,CNR6687046527,Success,CID484756,Auto,Nagarbhavi,Magadi Road,147,50,NULL,NULL,No,NULL,961,UPI,2,4.3,4,#NAME?,Jul,Mon,0,7/8/2024
7/3/2024,10:38:00 PM,CNR5214223947,Canceled by Customer,CID288996,Prime Sedan,Majestic,Malleshwaram,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,604,NULL,0,0,0,#NAME?,Jul,Wed,1,7/3/2024
7/26/2024,9:06:00 AM,CNR3696598594,Success,CID422381,Auto,Majestic,Kadugodi,91,85,NULL,NULL,No,NULL,342,UPI,1,4.3,4,#NAME?,Jul,Fri,0,7/26/2024
7/2/2024,12:23:00 AM,CNR8589920790,Canceled by Customer,CID488426,Mini,Malleshwaram,Kammanahalli,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,409,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/24/2024,9:00:00 PM,CNR3050266121,Success,CID254802,Prime Sedan,Marathahalli,Kengeri,105,25,NULL,NULL,No,NULL,489,UPI,12,4.7,4,#NAME?,Jul,Wed,0,7/24/2024
7/2/2024,10:06:00 PM,CNR8248650136,Canceled by Driver,CID831076,Auto,Kammanahalli,JP Nagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,929,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/21/2024,7:09:00 PM,CNR8277565872,Success,CID243551,Mini,BTM Layout,Basavanagudi,133,45,NULL,NULL,No,NULL,346,Cash,22,4.2,3,#NAME?,Jul,Sun,0,7/21/2024
7/23/2024,11:25:00 PM,CNR8229656349,Success,CID350287,Mini,Rajajinagar,Kengeri,259,120,NULL,NULL,No,NULL,793,Credit Card,9,3.6,4,#NAME?,Jul,Tue,0,7/23/2024
7/24/2024,11:37:00 AM,CNR2972442433,Success,CID970989,Prime Sedan,Rajajinagar,Basavanagudi,224,65,NULL,NULL,No,NULL,469,UPI,28,4.3,4,#NAME?,Jul,Wed,0,7/24/2024
7/3/2024,6:23:00 AM,CNR7109314308,Success,CID452595,eBike,Rajarajeshwari Nagar,Chickpet,161,95,NULL,NULL,No,NULL,233,UPI,40,3.7,4,#NAME?,Jul,Wed,0,7/3/2024
7/20/2024,1:43:00 AM,CNR9633582377,Canceled by Driver,CID798617,Prime Plus,JP Nagar,Sarjapur Road,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,401,NULL,0,0,0,#NAME?,Jul,Sat,1,7/20/2024
7/13/2024,8:30:00 PM,CNR7314215778,Success,CID460519,Auto,Malleshwaram,Electronic City,175,55,NULL,NULL,No,NULL,207,UPI,4,4.8,5,#NAME?,Jul,Sat,0,7/13/2024
7/25/2024,10:37:00 AM,CNR8070363718,Canceled by Driver,CID676697,Prime Sedan,Frazer Town,Indiranagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,351,NULL,0,0,0,#NAME?,Jul,Thu,1,7/25/2024
7/18/2024,4:11:00 AM,CNR7643459345,Success,CID709679,Bike,Ulsoor,KR Puram,140,45,NULL,NULL,No,NULL,402,Cash,2,4.9,3,#NAME?,Jul,Thu,0,7/18/2024
7/30/2024,1:41:00 PM,CNR5920793060,Success,CID374655,Prime Plus,Hennur,KR Puram,175,50,NULL,NULL,No,NULL,624,UPI,38,3.4,5,#NAME?,Jul,Tue,0,7/30/2024
7/29/2024,11:29:00 PM,CNR3558335067,Canceled by Driver,CID994763,Mini,RT Nagar,Electronic City,NULL,NULL,NULL,Customer related issue,NULL,NULL,945,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/2/2024,7:37:00 PM,CNR5902195430,Success,CID485857,Prime Sedan,Shantinagar,Hosur Road,56,135,NULL,NULL,No,NULL,295,UPI,28,3.3,4,#NAME?,Jul,Tue,0,7/2/2024
7/26/2024,8:41:00 AM,CNR6938164723,Canceled by Customer,CID616438,Auto,RT Nagar,Chickpet,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,718,NULL,0,0,0,#NAME?,Jul,Fri,1,7/26/2024
7/23/2024,8:37:00 PM,CNR3989026336,Canceled by Driver,CID739527,Auto,Marathahalli,MG Road,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,963,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/23/2024,8:20:00 AM,CNR7947752424,Canceled by Driver,CID312192,Bike,Rajajinagar,Ramamurthy Nagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,1869,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/27/2024,7:59:00 PM,CNR5515574345,Success,CID646862,Prime SUV,Cox Town,HSR Layout,70,40,NULL,NULL,No,NULL,918,UPI,9,4.4,4,#NAME?,Jul,Sat,0,7/27/2024
7/25/2024,2:15:00 PM,CNR5193789377,Success,CID554587,Auto,Majestic,Majestic,35,60,NULL,NULL,No,NULL,134,UPI,16,4.9,4,#NAME?,Jul,Thu,0,7/25/2024
7/5/2024,4:32:00 AM,CNR6987923530,Success,CID701686,Prime Plus,Chickpet,Bellandur,56,125,NULL,NULL,No,NULL,345,UPI,21,3.6,4,#NAME?,Jul,Fri,0,7/5/2024
7/7/2024,12:18:00 PM,CNR1447068216,Success,CID670988,Prime Plus,Chamarajpet,Hennur,231,140,NULL,NULL,No,NULL,924,UPI,30,4.8,4,#NAME?,Jul,Sun,0,7/7/2024
7/23/2024,7:32:00 AM,CNR2862815650,Success,CID149705,eBike,Nagarbhavi,Sarjapur Road,49,35,NULL,NULL,No,NULL,373,Cash,11,4.7,5,#NAME?,Jul,Tue,0,7/23/2024
7/5/2024,10:04:00 AM,CNR7792061159,Success,CID171490,Mini,Varthur,Nagarbhavi,91,65,NULL,NULL,No,NULL,375,Cash,29,4,4,#NAME?,Jul,Fri,0,7/5/2024
7/25/2024,2:26:00 AM,CNR9039416911,Success,CID491409,Mini,Rajarajeshwari Nagar,Hennur,56,45,NULL,NULL,No,NULL,268,Cash,7,4.5,4,#NAME?,Jul,Thu,0,7/25/2024
7/22/2024,4:33:00 PM,CNR5793649611,Success,CID282183,Auto,Hosur Road,JP Nagar,91,65,NULL,NULL,No,NULL,519,Cash,2,3.5,4,#NAME?,Jul,Mon,0,7/22/2024
7/13/2024,4:51:00 AM,CNR6854201913,Success,CID467155,Bike,Majestic,Langford Town,126,60,NULL,NULL,No,NULL,141,Cash,12,3.6,4,#NAME?,Jul,Sat,0,7/13/2024
7/8/2024,10:46:00 PM,CNR7087492547,Success,CID951895,Bike,RT Nagar,JP Nagar,308,85,NULL,NULL,No,NULL,186,UPI,38,4.1,4,#NAME?,Jul,Mon,0,7/8/2024
7/3/2024,7:49:00 AM,CNR4143470815,Success,CID111601,Prime Sedan,Langford Town,Langford Town,301,140,NULL,NULL,No,NULL,982,Cash,16,4.3,5,#NAME?,Jul,Wed,0,7/3/2024
7/12/2024,2:23:00 AM,CNR8792365083,Canceled by Driver,CID462303,Prime Plus,Shivajinagar,JP Nagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,218,NULL,0,0,0,#NAME?,Jul,Fri,1,7/12/2024
7/13/2024,3:11:00 AM,CNR4160637846,Success,CID955988,Mini,Shantinagar,Magadi Road,98,30,NULL,NULL,No,NULL,803,Cash,14,3.5,5,#NAME?,Jul,Sat,0,7/13/2024
7/5/2024,12:00:00 PM,CNR4730462346,Success,CID715681,Prime Sedan,Hebbal,Jayanagar,168,45,NULL,NULL,No,NULL,389,Credit Card,46,3.1,4,#NAME?,Jul,Fri,0,7/5/2024
7/20/2024,5:31:00 AM,CNR3717381634,Canceled by Driver,CID384320,eBike,Nagarbhavi,RT Nagar,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,135,NULL,0,0,0,#NAME?,Jul,Sat,1,7/20/2024
7/12/2024,6:01:00 PM,CNR3417502965,Success,CID424602,eBike,Sarjapur Road,Bannerghatta Road,147,35,NULL,NULL,No,NULL,432,UPI,5,4.9,4,#NAME?,Jul,Fri,0,7/12/2024
7/22/2024,11:16:00 PM,CNR3600939753,Success,CID882123,Bike,Devanahalli,Yeshwanthpur,294,45,NULL,NULL,No,NULL,424,Cash,14,4.4,4,#NAME?,Jul,Mon,0,7/22/2024
7/18/2024,9:49:00 PM,CNR5181746297,Canceled by Customer,CID305943,Mini,Chamarajpet,BTM Layout,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,1866,NULL,0,0,0,#NAME?,Jul,Thu,1,7/18/2024
7/9/2024,3:32:00 AM,CNR6672329764,Success,CID695232,Prime SUV,Kengeri,Majestic,70,55,NULL,NULL,No,NULL,2981,Cash,14,3,5,#NAME?,Jul,Tue,0,7/9/2024
7/8/2024,1:42:00 PM,CNR8934509053,Success,CID998400,Bike,Hosur Road,Malleshwaram,189,110,NULL,NULL,No,NULL,719,Cash,27,3.9,4,#NAME?,Jul,Mon,0,7/8/2024
7/13/2024,10:27:00 AM,CNR7734309821,Canceled by Customer,CID545024,eBike,Electronic City,Hosur Road,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,499,NULL,0,0,0,#NAME?,Jul,Sat,1,7/13/2024
7/5/2024,10:03:00 AM,CNR3264754489,Driver Not Found,CID960832,eBike,Bellandur,MG Road,NULL,NULL,NULL,NULL,NULL,NULL,454,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/2/2024,2:04:00 PM,CNR6354004178,Success,CID112187,Prime SUV,Shantinagar,Kammanahalli,56,105,NULL,NULL,No,NULL,242,UPI,44,4.4,5,#NAME?,Jul,Tue,0,7/2/2024
7/22/2024,9:53:00 PM,CNR4658965953,Success,CID197262,Mini,KR Puram,Shivajinagar,126,140,NULL,NULL,No,NULL,663,Cash,15,4.5,5,#NAME?,Jul,Mon,0,7/22/2024
7/10/2024,11:06:00 PM,CNR7296216469,Success,CID124038,Mini,Sarjapur Road,Padmanabhanagar,147,135,NULL,NULL,Yes,Customer Demand,442,Cash,43,3.5,5,#NAME?,Jul,Wed,0,7/10/2024
7/7/2024,6:49:00 PM,CNR1027785146,Canceled by Driver,CID465899,Auto,Hennur,HSR Layout,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,454,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/10/2024,1:18:00 PM,CNR6293456759,Driver Not Found,CID993583,Prime Plus,Yelahanka,Whitefield,NULL,NULL,NULL,NULL,NULL,NULL,192,NULL,0,0,0,#NAME?,Jul,Wed,1,7/10/2024
7/13/2024,3:00:00 PM,CNR7895473510,Success,CID573911,Auto,Electronic City,Vijayanagar,210,125,NULL,NULL,No,NULL,253,Cash,9,4,3,#NAME?,Jul,Sat,0,7/13/2024
7/8/2024,7:56:00 AM,CNR4112350664,Success,CID723639,Prime SUV,Hulimavu,Banashankari,287,95,NULL,NULL,No,NULL,446,Cash,14,4.6,3,#NAME?,Jul,Mon,0,7/8/2024
7/12/2024,11:51:00 PM,CNR9735730132,Driver Not Found,CID400089,Prime Plus,Basavanagudi,Richmond Town,NULL,NULL,NULL,NULL,NULL,NULL,345,NULL,0,0,0,#NAME?,Jul,Fri,1,7/12/2024
7/20/2024,11:13:00 PM,CNR7765648208,Success,CID804711,Auto,Rajajinagar,Chickpet,259,115,NULL,NULL,No,NULL,361,Cash,13,3.2,3,#NAME?,Jul,Sat,0,7/20/2024
7/22/2024,2:53:00 PM,CNR5848221847,Canceled by Customer,CID684645,Mini,Kammanahalli,Majestic,NULL,NULL,Wrong Address,NULL,NULL,NULL,418,NULL,0,0,0,#NAME?,Jul,Mon,1,7/22/2024
7/29/2024,11:56:00 PM,CNR7431340936,Driver Not Found,CID875801,Mini,Peenya,Tumkur Road,NULL,NULL,NULL,NULL,NULL,NULL,475,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/23/2024,10:50:00 PM,CNR2569160184,Canceled by Driver,CID229671,Bike,Padmanabhanagar,Hosur Road,NULL,NULL,NULL,Customer related issue,NULL,NULL,370,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/28/2024,7:10:00 PM,CNR6294714720,Canceled by Customer,CID847706,eBike,Whitefield,Hennur,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,291,NULL,0,0,0,#NAME?,Jul,Sun,1,7/28/2024
7/4/2024,4:33:00 PM,CNR9556051787,Success,CID124602,Prime Plus,Kadugodi,Magadi Road,308,115,NULL,NULL,No,NULL,283,Cash,2,3.3,3,#NAME?,Jul,Thu,0,7/4/2024
7/21/2024,2:10:00 AM,CNR3151562230,Success,CID864144,Prime Plus,Koramangala,Yelahanka,182,145,NULL,NULL,Yes,Vehicle Breakdown,105,UPI,16,4.9,3,#NAME?,Jul,Sun,0,7/21/2024
7/28/2024,3:18:00 AM,CNR3888627336,Success,CID101545,Mini,Basavanagudi,Marathahalli,259,75,NULL,NULL,No,NULL,1918,Cash,38,3.4,4,#NAME?,Jul,Sun,0,7/28/2024
7/30/2024,11:11:00 PM,CNR6536563208,Success,CID527863,Mini,Chamarajpet,Indiranagar,105,100,NULL,NULL,No,NULL,412,Cash,22,3.9,3,#NAME?,Jul,Tue,0,7/30/2024
7/21/2024,7:48:00 PM,CNR9221369404,Success,CID153868,Prime SUV,Sahakar Nagar,Kengeri,175,115,NULL,NULL,No,NULL,110,Cash,3,4.4,4,#NAME?,Jul,Sun,0,7/21/2024
7/28/2024,9:39:00 AM,CNR5701220733,Canceled by Driver,CID917125,Prime SUV,Rajajinagar,Chickpet,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,294,NULL,0,0,0,#NAME?,Jul,Sun,1,7/28/2024
7/10/2024,9:55:00 AM,CNR7419458512,Success,CID542417,Prime SUV,Shantinagar,Marathahalli,252,70,NULL,NULL,No,NULL,571,UPI,28,3.9,3,#NAME?,Jul,Wed,0,7/10/2024
7/2/2024,9:51:00 PM,CNR7587397053,Canceled by Driver,CID462242,Mini,JP Nagar,Rajarajeshwari Nagar,NULL,NULL,NULL,Customer related issue,NULL,NULL,187,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/3/2024,12:06:00 AM,CNR6987499296,Success,CID819742,Prime Plus,Padmanabhanagar,Rajajinagar,63,60,NULL,NULL,No,NULL,364,Cash,15,3.3,4,#NAME?,Jul,Wed,0,7/3/2024
7/21/2024,8:54:00 AM,CNR4029323577,Success,CID970067,eBike,Langford Town,Vijayanagar,161,65,NULL,NULL,No,NULL,241,Cash,30,4.5,4,#NAME?,Jul,Sun,0,7/21/2024
7/23/2024,12:45:00 AM,CNR6398804130,Success,CID506447,Prime SUV,Hebbal,Frazer Town,245,70,NULL,NULL,No,NULL,290,UPI,39,3.8,3,#NAME?,Jul,Tue,0,7/23/2024
7/10/2024,6:45:00 PM,CNR5457171323,Success,CID324049,Mini,Hulimavu,Rajarajeshwari Nagar,224,65,NULL,NULL,No,NULL,915,Cash,22,4.6,4,#NAME?,Jul,Wed,0,7/10/2024
7/30/2024,8:47:00 PM,CNR9662064828,Canceled by Customer,CID989204,eBike,Yelahanka,MG Road,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,746,NULL,0,0,0,#NAME?,Jul,Tue,1,7/30/2024
7/8/2024,10:02:00 AM,CNR3107498077,Driver Not Found,CID950406,eBike,Bannerghatta Road,Shantinagar,NULL,NULL,NULL,NULL,NULL,NULL,427,NULL,0,0,0,#NAME?,Jul,Mon,1,7/8/2024
7/1/2024,9:53:00 PM,CNR3952732444,Success,CID452123,Prime Plus,RT Nagar,Bannerghatta Road,42,75,NULL,NULL,No,NULL,409,Cash,7,3.1,5,#NAME?,Jul,Mon,0,7/1/2024
7/20/2024,6:22:00 AM,CNR5777910597,Canceled by Driver,CID663872,Prime SUV,JP Nagar,Shantinagar,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,898,NULL,0,0,0,#NAME?,Jul,Sat,1,7/20/2024
7/2/2024,3:52:00 AM,CNR2991513181,Success,CID992348,Auto,Hennur,Padmanabhanagar,175,95,NULL,NULL,No,NULL,305,Cash,2,3.7,4,#NAME?,Jul,Tue,0,7/2/2024
7/11/2024,7:57:00 AM,CNR5940757396,Canceled by Customer,CID700861,Mini,JP Nagar,KR Puram,NULL,NULL,Change of plans,NULL,NULL,NULL,2501,NULL,0,0,0,#NAME?,Jul,Thu,1,7/11/2024
7/6/2024,6:51:00 AM,CNR7375877575,Success,CID348054,Prime Plus,JP Nagar,Mysore Road,112,110,NULL,NULL,No,NULL,2926,UPI,43,4.5,4,#NAME?,Jul,Sat,0,7/6/2024
7/16/2024,9:19:00 PM,CNR1872080690,Canceled by Driver,CID691524,Auto,Banashankari,Kengeri,NULL,NULL,NULL,Customer related issue,NULL,NULL,463,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/7/2024,6:50:00 PM,CNR8442827020,Success,CID478385,Auto,Kammanahalli,BTM Layout,133,130,NULL,NULL,No,NULL,717,Cash,16,3.7,4,#NAME?,Jul,Sun,0,7/7/2024
7/13/2024,2:03:00 AM,CNR8692201198,Success,CID842293,Prime SUV,BTM Layout,Richmond Town,42,40,NULL,NULL,No,NULL,214,UPI,17,4.1,4,#NAME?,Jul,Sat,0,7/13/2024
7/19/2024,1:05:00 AM,CNR3016403523,Success,CID800910,Mini,Bellandur,Peenya,161,100,NULL,NULL,No,NULL,434,UPI,35,3.4,5,#NAME?,Jul,Fri,0,7/19/2024
7/20/2024,3:01:00 AM,CNR1593407677,Success,CID142070,Mini,Banashankari,Bellandur,210,145,NULL,NULL,No,NULL,318,UPI,49,4.7,3,#NAME?,Jul,Sat,0,7/20/2024
7/25/2024,6:31:00 AM,CNR4313471304,Driver Not Found,CID217346,Prime Plus,Langford Town,Cox Town,NULL,NULL,NULL,NULL,NULL,NULL,247,NULL,0,0,0,#NAME?,Jul,Thu,1,7/25/2024
7/13/2024,9:48:00 PM,CNR4050153436,Success,CID448471,Prime Sedan,Bellandur,Kengeri,175,70,NULL,NULL,No,NULL,207,Cash,17,3.4,3,#NAME?,Jul,Sat,0,7/13/2024
7/30/2024,11:36:00 AM,CNR8141621703,Success,CID461730,eBike,Electronic City,Langford Town,287,125,NULL,NULL,No,NULL,172,Cash,36,3.5,4,#NAME?,Jul,Tue,0,7/30/2024
7/23/2024,11:05:00 AM,CNR1852330795,Success,CID756591,Prime Plus,Hulimavu,Yelahanka,301,100,NULL,NULL,No,NULL,108,Cash,40,3.3,5,#NAME?,Jul,Tue,0,7/23/2024
7/10/2024,7:56:00 AM,CNR3515016228,Success,CID717188,Prime Sedan,Marathahalli,Hulimavu,259,80,NULL,NULL,Yes,Vehicle Breakdown,230,Cash,35,4.6,5,#NAME?,Jul,Wed,0,7/10/2024
7/21/2024,4:55:00 PM,CNR6664390913,Success,CID894563,Mini,Chickpet,Chickpet,77,145,NULL,NULL,No,NULL,391,UPI,37,3.5,5,#NAME?,Jul,Sun,0,7/21/2024
7/5/2024,7:28:00 AM,CNR5020910140,Canceled by Customer,CID973188,eBike,Shivajinagar,Yelahanka,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,189,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/24/2024,12:34:00 PM,CNR2303900695,Success,CID655347,Prime SUV,Chickpet,Sarjapur Road,35,145,NULL,NULL,No,NULL,355,Cash,40,4.5,4,#NAME?,Jul,Wed,0,7/24/2024
7/26/2024,6:36:00 PM,CNR7089337616,Success,CID385173,Auto,Chickpet,Frazer Town,189,125,NULL,NULL,No,NULL,205,Cash,10,5,4,#NAME?,Jul,Fri,0,7/26/2024
7/1/2024,1:43:00 AM,CNR7156159431,Success,CID658603,Prime Plus,Shantinagar,Marathahalli,266,85,NULL,NULL,No,NULL,738,Cash,20,3.8,3,#NAME?,Jul,Mon,0,7/1/2024
7/8/2024,11:57:00 PM,CNR9155782240,Success,CID724071,Prime SUV,Banashankari,Devanahalli,63,45,NULL,NULL,No,NULL,217,Cash,4,4.9,5,#NAME?,Jul,Mon,0,7/8/2024
7/25/2024,3:08:00 AM,CNR6247095121,Success,CID618304,Auto,HSR Layout,Mysore Road,119,50,NULL,NULL,No,NULL,217,Cash,19,3.5,5,#NAME?,Jul,Thu,0,7/25/2024
7/1/2024,2:09:00 AM,CNR2779154048,Success,CID105206,Auto,Hennur,Hennur,133,145,NULL,NULL,No,NULL,394,Cash,4,3.6,3,#NAME?,Jul,Mon,0,7/1/2024
7/9/2024,5:03:00 AM,CNR7865258416,Canceled by Driver,CID941565,Prime SUV,BTM Layout,Hosur Road,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,948,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/24/2024,1:57:00 AM,CNR7022469695,Success,CID353156,Mini,Ulsoor,Ramamurthy Nagar,147,100,NULL,NULL,No,NULL,553,Cash,15,4.1,5,#NAME?,Jul,Wed,0,7/24/2024
7/4/2024,11:42:00 AM,CNR7814983210,Success,CID553003,Prime Sedan,Peenya,Ulsoor,91,70,NULL,NULL,No,NULL,930,UPI,43,3.8,4,#NAME?,Jul,Thu,0,7/4/2024
7/23/2024,2:45:00 AM,CNR2502432692,Driver Not Found,CID798737,Mini,Mysore Road,Kengeri,NULL,NULL,NULL,NULL,NULL,NULL,753,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/9/2024,1:01:00 AM,CNR4297020438,Canceled by Customer,CID132154,eBike,Shivajinagar,Hebbal,NULL,NULL,Change of plans,NULL,NULL,NULL,473,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/29/2024,12:23:00 AM,CNR2898581380,Driver Not Found,CID314861,Prime SUV,Majestic,Nagarbhavi,NULL,NULL,NULL,NULL,NULL,NULL,458,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/3/2024,6:39:00 AM,CNR5878457606,Success,CID992357,Auto,Bannerghatta Road,MG Road,231,35,NULL,NULL,No,NULL,1164,UPI,18,4.8,4,#NAME?,Jul,Wed,0,7/3/2024
7/30/2024,6:17:00 PM,CNR9753708858,Success,CID349707,Prime Plus,Magadi Road,Hosur Road,112,140,NULL,NULL,Yes,Customer Demand,350,Cash,32,4.6,5,#NAME?,Jul,Tue,0,7/30/2024
7/23/2024,5:55:00 PM,CNR7981405163,Success,CID638844,Bike,Electronic City,Ramamurthy Nagar,294,65,NULL,NULL,No,NULL,491,Cash,28,4.3,3,#NAME?,Jul,Tue,0,7/23/2024
7/20/2024,8:05:00 PM,CNR1459522677,Success,CID453698,Prime Sedan,KR Puram,Kadugodi,49,40,NULL,NULL,No,NULL,376,Cash,36,4.5,3,#NAME?,Jul,Sat,0,7/20/2024
7/29/2024,9:14:00 AM,CNR7944506445,Success,CID409821,Auto,Nagarbhavi,Richmond Town,287,30,NULL,NULL,No,NULL,393,Cash,15,4.8,3,#NAME?,Jul,Mon,0,7/29/2024
7/5/2024,4:09:00 AM,CNR3549347253,Driver Not Found,CID475934,eBike,Devanahalli,Hebbal,NULL,NULL,NULL,NULL,NULL,NULL,274,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/11/2024,4:44:00 PM,CNR8422419602,Success,CID831503,Prime SUV,Magadi Road,Sahakar Nagar,224,85,NULL,NULL,No,NULL,433,Cash,9,4.9,4,#NAME?,Jul,Thu,0,7/11/2024
7/4/2024,4:15:00 AM,CNR5855634722,Success,CID189950,Prime Plus,Hebbal,Frazer Town,84,145,NULL,NULL,No,NULL,192,Cash,21,4,4,#NAME?,Jul,Thu,0,7/4/2024
7/8/2024,11:31:00 PM,CNR8320043637,Success,CID540732,Prime Sedan,Banashankari,Marathahalli,84,65,NULL,NULL,No,NULL,976,Cash,10,3.7,4,#NAME?,Jul,Mon,0,7/8/2024
7/9/2024,8:13:00 AM,CNR8034283783,Driver Not Found,CID310668,Prime Sedan,Koramangala,HSR Layout,NULL,NULL,NULL,NULL,NULL,NULL,329,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/25/2024,4:49:00 PM,CNR3256371921,Canceled by Customer,CID485504,Prime SUV,Bannerghatta Road,Indiranagar,NULL,NULL,Wrong Address,NULL,NULL,NULL,272,NULL,0,0,0,#NAME?,Jul,Thu,1,7/25/2024
7/19/2024,8:38:00 PM,CNR8022592314,Success,CID673757,Bike,Bannerghatta Road,Magadi Road,196,130,NULL,NULL,No,NULL,340,Cash,49,4.7,4,#NAME?,Jul,Fri,0,7/19/2024
7/6/2024,10:03:00 AM,CNR1440283141,Canceled by Driver,CID472749,Prime Plus,Basavanagudi,Basavanagudi,NULL,NULL,NULL,Customer related issue,NULL,NULL,564,NULL,0,0,0,#NAME?,Jul,Sat,1,7/6/2024
7/24/2024,5:32:00 PM,CNR8786686268,Success,CID670567,Auto,Basavanagudi,Kadugodi,98,85,NULL,NULL,No,NULL,745,UPI,12,4.3,4,#NAME?,Jul,Wed,0,7/24/2024
7/10/2024,12:09:00 PM,CNR7641018528,Success,CID317332,Bike,JP Nagar,RT Nagar,217,55,NULL,NULL,No,NULL,381,UPI,29,4.9,4,#NAME?,Jul,Wed,0,7/10/2024
7/7/2024,9:06:00 AM,CNR6470195463,Canceled by Customer,CID428166,Prime Plus,Vijayanagar,Tumkur Road,NULL,NULL,Wrong Address,NULL,NULL,NULL,413,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
